Index,Date,Day,Tata Comm Open Price,Mtnl Open Price,Reliance Open Price,Airtel Open Price,Vodafone Open Price,Tata CommnHigh Price,Mtnl High Price,Reliance High Price,Airtel High Price,Vodafone High Price, Tata Commn Low Price,Mtnl Low Price,Reliance Low Price,Airtel Low Price,Vodafone Low Price,Tata Commn Close Price,Mtnl Close Price,Reliance Close Price,Airtel Close Price,Vodafone Close Price,Tata Commn No. of Trades,Mtnl No. of Trades,Reliance No. of Trades,Airtel No. of Trades,Vodafone No. of Trades,Tata %gain,Mtnl %gain,Reliance %gain,Airtel %gain,Vodafone %gain,BSE %gain
580,27-Aug-18,Monday,540,15.25,19.48,370.95,52.3,555,15.3,19.48,383,52.75,540,14.95,18.61,368.5,51.25,552.25,15,18.7,378.35,51.55,251,215,41062,2115,1497,2.2181982797646,-1.66666666666667,-4.17112299465241,1.95586097528744,-1.454898157129,0.21048095940444
581,24-Aug-18,Friday,547,15.25,19.3,369,52.75,553,15.4,19.88,371.5,53.05,539.05,15,18.15,365.3,51.65,543.3,15.05,19.09,368.5,52.2,297,314,72350,1025,1730,-0.681023375667227,-1.32890365448505,-1.10005238344684,-0.135685210312076,-1.05363984674329,0.573937480407229
582,23-Aug-18,Thursday,549.4,15.75,18.9,371,53.05,553.25,15.85,19.5,376.75,53.6,543.35,15.3,18.7,368.4,52.5,547.75,15.4,18.85,369.25,52.75,265,710,47461,1406,1716,-0.301232314011863,-2.27272727272727,-0.265251989389905,-0.4739336492891,-0.568720379146914,-0.300613304471941
583,21-Aug-18,Tuesday,551.8,15.15,19.15,368,54.65,558.3,15.3,19.49,370.35,54.9,545,14.95,18.45,363.05,52.35,550.2,15,18.77,367.75,52.85,311,201,37695,1555,4180,-0.290803344238442,-1,-2.02450719232818,-0.067980965329708,-3.40586565752128,-0.208390067392235
584,20-Aug-18,Monday,557.4,15.15,19.54,373.8,51.9,561.95,15.4,19.91,374,54.1,547.2,14.9,18.84,367.45,51.35,551.7,15.15,19.03,370.4,53.4,441,312,26332,2489,3806,-1.03317020119629,0,-2.679978980557,-0.917926565874739,2.80898876404494,-0.19477220636921
585,17-Aug-18,Friday,560.05,15.15,18.6,373.5,51,563.3,15.25,19.9,374.45,51.55,550,15,18.05,366.5,50.65,553.2,15.1,19.18,371.25,50.95,385,396,36046,2120,2113,-1.23825018076643,-0.331125827814574,3.02398331595411,-0.606060606060606,-0.098135426889101,0.532096789994449
586,16-Aug-18,Thursday,568,15.35,20.5,371.95,52.25,568,15.35,21.3,373.85,52.4,555.65,14.9,17.85,366.05,50.2,557.65,14.95,18.54,372.05,50.55,461,385,26936,2806,2346,-1.85600286918318,-2.67558528428094,-10.571736785329,0.026878107781218,-3.36300692383779,0.129862326960027
587,14-Aug-18,Tuesday,559.05,15.75,21.15,369,52.6,572,15.8,21.65,371.8,53.25,554.05,15.4,20.45,364.3,51.9,566.1,15.45,20.69,366.5,52.1,800,186,21513,1951,1712,1.2453630100689,-1.94174757281554,-2.22329627839535,-0.68212824010914,-0.959692898272553,-0.351666172820637
588,13-Aug-18,Monday,565.9,15.7,19.05,370,54.4,565.9,15.8,21.18,375.1,54.4,555,15.5,18.42,362.8,52.4,558.9,15.55,20.53,368.95,52.6,359,309,32985,2066,1688,-1.25246018965826,-0.964630225080377,7.20896249391135,-0.284591408049874,-3.42205323193916,0.270553735601827
589,10-Aug-18,Friday,584,16.3,20.15,366.8,56.55,587,16.3,20.74,374.7,56.55,552,15.6,19.03,365.25,54.05,568.05,15.7,19.49,369.1,54.35,2340,417,26764,2547,1540,-2.8078514215298,-3.82165605095542,-3.38635197537199,0.623137361148743,-4.04783808647653,-0.128277668422551
590,9-Aug-18,Thursday,585,15.7,19.1,388.4,55.3,598.95,16.3,20.5,388.4,57.1,576.6,15.7,18.74,364.9,54.85,589.35,15.95,20.07,366.75,56.3,911,490,30465,8519,2570,0.738101298040218,1.56739811912226,4.83308420528151,-5.90320381731424,1.77619893428064,-0.477538096232737
591,8-Aug-18,Wednesday,585.15,15.9,16.7,384.5,55.1,591.25,16.05,19.07,387.05,55.95,576,15.6,16.6,373.6,54.85,581.75,15.7,18.36,384.6,55.3,503,256,24837,1716,1269,-0.584443489471419,-1.27388535031848,9.04139433551198,0.026001040041608,0.361663652802886,0.078528585746458
592,7-Aug-18,Tuesday,583.05,16.15,16.85,386.2,55.4,585,16.25,17.15,386.2,55.4,573.8,15.75,16.05,379.1,54.15,582.4,15.8,16.59,381.35,54.95,334,291,20818,1379,1519,-0.111607142857139,-2.21518987341771,-1.56720916214588,-1.27179756129539,-0.818926296633295,0.346604531936075
593,6-Aug-18,Monday,588.95,16.2,16.25,374.8,55.5,596.2,16.3,16.84,387.95,55.85,575.55,16,15.86,374.8,54.6,581.85,16.05,16.42,386.2,54.9,416,149,12365,3220,2212,-1.22024576780958,-0.934579439252328,1.03532277710111,2.95183842568617,-1.09289617486339,-0.486940407478392
594,3-Aug-18,Friday,589.2,15.9,14.84,377.95,54.8,602.65,16.45,17.06,377.95,56.05,585,15.8,14.81,370.5,54.45,587.1,16.25,15.69,374.7,55.15,485,391,30592,2209,2521,-0.35769034236076,2.15384615384615,5.41746335245379,-0.867360555110755,0.634632819582958,-0.060516997157738
595,2-Aug-18,Thursday,589.3,15.9,14.75,385,53.6,595.35,15.95,15.09,385.05,54.7,582,15.65,14.52,369.6,53.3,586.3,15.75,14.84,372.95,54.4,292,187,23260,3619,3062,-0.511683438512707,-0.952380952380955,0.606469002695417,-3.23099611207937,1.47058823529411,0.609753499825328
596,1-Aug-18,Wednesday,577.6,16.1,14.65,391.5,54.9,597,16.35,15.44,398.55,55.45,571.25,15.8,14.29,382.35,53.1,589.55,15.9,14.77,383.65,53.6,717,316,17679,3348,6580,2.02696972266982,-1.25786163522013,0.812457684495594,-2.04613580086016,-2.42537313432835,-0.980837967601912
597,31-Jul-18,Tuesday,577.9,15.7,14,379,56.65,594.5,16.4,14.75,392.05,57.8,575.6,15.6,13.76,378.7,54.4,578.15,16.1,14.37,390.7,54.9,642,561,17286,4365,7224,0.043241373346018,2.48447204968945,2.57480862908837,2.99462503199385,-3.18761384335155,-0.32581215843026
598,30-Jul-18,Monday,570,15.55,14.15,364,56.8,580.9,15.7,14.15,390.2,58.9,570,15.35,13.67,353.2,55.6,577.45,15.55,13.84,383.15,58.45,364,281,3281,6490,4956,1.29015499177419,0,-2.23988439306359,4.99804254208534,2.8229255774166,0.190471986551302
599,27-Jul-18,Friday,572.55,15.35,13.8,363.9,58.05,580.8,15.8,14.31,373.35,60.9,566,15.1,13.8,351.6,56,568.1,15.55,14,364.45,56.4,561,354,18603,6716,9035,-0.783312797042762,1.28617363344052,1.42857142857142,0.150912333653454,-2.92553191489361,0.008027865494586
600,26-Jul-18,Thursday,579.35,15.45,13.99,353,54.9,587.6,15.65,14.23,359.7,57.5,562.35,15.2,13.56,352.6,54.35,572.85,15.3,13.81,357.6,56.95,263,234,17826,2009,4413,-1.13467748974426,-0.980392156862736,-1.30340333091962,1.28635346756153,3.59964881474979,0.222273705467917
601,25-Jul-18,Wednesday,588.5,15.35,13.95,357.2,56.8,592.8,15.85,15.14,357.2,56.8,572.15,15.2,13.75,344,54.7,577.9,15.4,13.88,351.85,54.95,268,417,21998,3136,3156,-1.83422737497837,0.324675324675329,-0.504322766570594,-1.52053431860167,-3.36669699727024,0.152117203249787
602,24-Jul-18,Tuesday,564.8,14.85,13.25,361,54.25,595.2,15.5,13.95,365.65,62,564.8,14.85,13.05,351.25,53.95,589.55,15.35,13.65,356.4,56.5,786,423,19306,1819,14224,4.19811720804003,3.25732899022801,2.93040293040293,-1.29068462401796,3.98230088495575,-0.18945565210265
603,23-Jul-18,Monday,551.85,14.75,12.81,335,50.9,567,14.95,13.31,359.9,53.3,549.8,14.6,12.54,335,50.4,565.55,14.8,13.23,357.6,52.65,378,214,29271,2416,2033,2.42242065246219,0.337837837837843,3.17460317460317,6.31991051454139,3.32383665716999,-0.093115836752652
604,20-Jul-18,Friday,546.25,14.5,12.9,344.5,50.6,556,14.85,13.1,348.15,51.55,545.45,14.5,12.65,340.65,49.3,551.2,14.75,12.97,345.55,51.05,643,205,24101,1329,1707,0.898040638606684,1.69491525423729,0.539707016191213,0.303863406164089,0.881488736532803,0.592479016084479
605,19-Jul-18,Thursday,547.85,15.05,13.4,339,50.4,556.05,15.15,13.5,347.2,50.85,542.1,14.55,12.52,338.35,48.75,549.7,14.6,12.77,345.05,50.4,369,256,18557,3125,1897,0.336547207567768,-3.08219178082193,-4.93343774471418,1.75336907694537,0,0.326991424078624
606,18-Jul-18,Wednesday,565,15.35,13.2,345,52.65,572.35,15.4,13.33,345,52.9,534.35,14.8,12.56,331.2,48.4,546,14.95,13.08,336.8,50,833,212,18805,4225,3420,-3.47985347985348,-2.67558528428094,-0.917431192660544,-2.43467933491686,-5.3,-0.434235650348003
607,17-Jul-18,Tuesday,564,15.05,12.3,346.6,52.2,575.7,15.4,13.43,350.4,53.2,556.95,14.9,12.05,340,51.7,568.6,15.35,13.08,342.25,52.45,293,249,16610,2664,1292,0.809004572634545,1.9543973941368,5.96330275229357,-1.2710007304602,0.476644423260248,-0.959408843375829
608,16-Jul-18,Monday,599.05,15.65,13.05,358.55,53.15,599.05,15.65,13.09,359.5,54.45,556.45,14.85,11.84,344.45,51.9,562.7,14.9,12.03,346.2,52.2,931,310,9459,2353,2401,-6.45992535987203,-5.03355704697987,-8.47880299251871,-3.56730213749279,-1.8199233716475,0.3531493462753
609,13-Jul-18,Friday,622,16.05,13.55,363,54.6,622.55,16.05,13.69,363.45,54.65,595.2,15.6,12.84,357.25,52.8,602.85,15.65,13,358.05,53.15,1135,169,6843,2584,2512,-3.17657792153935,-2.55591054313099,-4.23076923076924,-1.38248847926267,-2.72812793979304,-0.922095916805999
610,12-Jul-18,Thursday,607.05,16.45,13.77,366.8,54.45,614,16.5,13.95,366.8,55.3,593.35,15.85,13.4,357.55,53.8,608.75,15.95,13.5,361.8,54.3,256,255,8258,980,3203,0.279260780287482,-3.13479623824451,-2,-1.38197899391929,-0.276243093922662,-0.255899914700034
611,11-Jul-18,Wednesday,618.7,16.4,13.9,367.55,56.95,619,16.6,14.02,367.95,56.95,605,16.15,13.52,360.3,52.8,609.1,16.35,13.64,361.9,54.15,283,508,11328,2463,4368,-1.57609587916599,-0.305810397553499,-1.90615835777126,-1.56120475269412,-5.17082179132041,0.339768542598707
612,10-Jul-18,Tuesday,607,16.05,13.89,364.7,56.9,622,16.6,14.21,368.9,57.05,602.2,16,13.75,361,55.15,615.5,16.4,13.97,367.35,55.7,626,883,3702,1351,4476,1.38099106417547,2.1341463414634,0.572655690765927,0.72138287736492,-2.15439856373428,-0.091904440338361
613,9-Jul-18,Monday,600,15.95,13.69,366.3,55,607,16.25,13.94,366.3,55.65,590.4,15.95,13.57,361,54.3,599.65,16.05,13.68,361.55,54.55,1465,256,13105,1616,1508,-0.058367380972238,0.623052959501566,-0.073099415204677,-1.31378785783432,-0.824931255728695,0.472825046178756
614,6-Jul-18,Friday,597,15.7,13.3,360.35,54.2,599.35,16.15,13.73,365.3,55.3,587.05,15.7,13.3,360,53.8,589.55,15.9,13.57,361.85,54.6,464,519,18881,2443,2052,-1.26367568484438,1.25786163522013,1.98968312453942,0.414536410114688,0.73260073260073,0.277224923416692
615,5-Jul-18,Thursday,590.65,16,13.85,365,54.4,601.05,16.25,14.05,366.2,56.05,586.7,15.65,13.45,359.55,53.5,593.1,15.65,13.55,363.45,54.45,379,247,11610,4130,3755,0.413083796998827,-2.23642172523961,-2.21402214022139,-0.426468565139637,0.091827364554645,0.32026599465026
616,4-Jul-18,Wednesday,591.85,15.7,13.6,369,56.95,595.2,16.15,14.08,370.9,57.1,584.1,15.7,13.55,362.7,54.9,588.1,15.85,13.64,366.45,55.15,379,370,9213,2404,2260,-0.637646658731508,0.946372239747636,0.293255131964816,-0.695865738845685,-3.26382592928378,-0.36155060288885
617,3-Jul-18,Tuesday,587.45,15.8,13.26,372,57.5,591,16.25,13.5,373.45,57.9,580.05,15.6,13.15,366,56.15,587.75,15.75,13.35,370.2,56.9,1438,280,10597,2301,2070,0.051042109740528,-0.317460317460322,0.674157303370786,-0.48622366288493,-1.05448154657294,0.729070230660912
618,2-Jul-18,Monday,599,16.15,13.95,381,59.2,599,16.15,13.95,381.7,59.2,584.15,15.6,13.15,359,55.7,591.1,15.8,13.24,367.15,57,316,240,17809,3028,2212,-1.33649128743021,-2.21518987341771,-5.36253776435045,-3.77230014980254,-3.85964912280702,0.097205655396198
619,29-Jun-18,Friday,588.9,15.8,13.7,373,57.5,599.05,16.2,14.4,382.65,59.85,574.95,15.8,13.45,373,55.85,593.4,15.9,13.8,381,59.25,667,315,5110,1639,2346,0.758341759352882,0.628930817610061,0.72463768115943,2.0997375328084,2.9535864978903,-0.796298591129123
620,28-Jun-18,Thursday,585.95,16.05,13.1,375,56,613.35,16.05,13.9,380.9,57.4,575,15.65,13,368.1,54.85,588.55,15.75,13.35,376.35,56.75,319,472,4788,1331,2201,0.441763656443787,-1.90476190476191,1.87265917602996,0.358708648864095,1.3215859030837,0.833684324634394
621,27-Jun-18,Wednesday,592.95,17,14.5,382.95,58.5,600,17,14.6,382.95,58.6,586.55,15.9,13.05,373,54.5,590.65,16.05,13.35,374.75,55.6,257,453,5994,4462,3465,-0.389401506814538,-5.91900311526479,-8.61423220973783,-2.18812541694463,-5.21582733812949,-0.483908162764396
622,26-Jun-18,Tuesday,596.6,17.1,14.6,374.1,56,600,17.25,14.7,383.05,58.2,588.5,16.7,14.3,373,55.2,591.35,16.75,14.4,380.15,57.9,433,436,2695,2682,4210,-0.887799103745667,-2.08955223880598,-1.38888888888888,1.59147704853346,3.28151986183074,-0.927901238914831
623,25-Jun-18,Monday,603,18,14.95,371.5,60.05,605.15,18,15.15,377.6,60.05,596.5,17.05,14.45,370.65,55.9,597.15,17.1,14.65,373.6,56.2,264,551,3524,1297,6668,-0.979653353428791,-5.26315789473683,-2.04778156996586,0.56209850107067,-6.85053380782917,0.378472382674124
624,22-Jun-18,Friday,600.65,16.5,14.9,366.55,60.7,606.7,18.6,15,376.95,60.95,596,16.3,14.65,366.2,60.2,601.1,17.8,14.7,374.6,60.55,230,2514,2948,1501,1312,0.074862751622034,7.30337078651686,-1.36054421768708,2.14895888948212,-0.247729149463263,-0.883554856380051
625,21-Jun-18,Thursday,604.95,16.9,15.35,378,61.55,611,16.9,15.5,378,61.75,602,16.4,14.85,363.6,60.3,604.9,16.5,14.9,368.2,60.7,97,185,3470,1573,1809,-0.008265829062666,-2.42424242424242,-3.02013422818791,-2.66159695817491,-1.40032948929159,0.73180982695239
626,20-Jun-18,Wednesday,597.45,16.6,14.65,374.05,63.8,608,17.15,16,376.2,63.8,595,16.6,14.65,370.5,61.3,604.95,16.85,15.3,372.25,61.5,242,326,7543,1292,1991,1.23977188197372,1.48367952522255,4.2483660130719,-0.483546004029553,-3.73983739837398,-0.597363034218136
627,19-Jun-18,Tuesday,608.6,17.1,15.15,372,62.9,609.75,17.35,15.65,375.3,62.9,592.85,16.55,14.5,369.2,61.15,596.4,16.65,14.6,371.15,61.8,336,439,6442,2122,1780,-2.04560697518445,-2.70270270270272,-3.76712328767124,-0.229017917284123,-1.77993527508091,0.612479193233363
628,18-Jun-18,Monday,608.95,17.55,15.45,381,63,615.15,17.6,15.6,381,63.1,602.9,17.05,15.05,369,61.8,605.8,17.2,15.15,371.25,62.25,283,561,3992,2041,2826,-0.519973588643132,-2.03488372093024,-1.98019801980197,-2.62626262626263,-1.20481927710843,-0.753059081116598
629,15-Jun-18,Friday,607.65,17.7,15.9,376.1,62.7,619.5,18.1,16.15,380.3,63.25,607.65,17.55,15.4,370.15,60.2,609.65,17.65,15.45,377.55,60.6,278,655,3666,1835,2034,0.328057081932256,-0.283286118980174,-2.91262135922331,0.384055092040786,-3.46534653465347,-0.422439804367354
630,14-Jun-18,Thursday,611.95,17.55,15.95,375.5,61.65,614.45,18.1,16.2,383.8,63.1,608,17.4,15.7,374.05,61.65,610.25,17.8,15.9,376.15,62.7,148,758,3711,2404,1622,-0.278574354772642,1.40449438202247,-0.314465408805025,0.172803402897774,1.67464114832537,-0.095783128133241
631,13-Jun-18,Wednesday,607.8,17.95,16.1,375,64.75,615.5,18.15,16.9,381.85,64.75,607,17.65,15.8,373.65,61,609.25,17.7,16.05,376.1,61.65,260,828,6755,2269,3321,0.237997537956511,-1.41242937853107,-0.311526479750783,0.292475405477273,-5.02838605028386,-0.402473945092978
632,12-Jun-18,Tuesday,609,16.8,15.75,390,63.7,614.2,18.6,16.95,393.55,65.7,606,16.6,15.15,370,63,608.2,18.05,16.1,381.05,65.1,368,2409,8703,2552,2294,-0.131535679052936,6.92520775623269,2.17391304347827,-2.34877312688623,2.15053763440859,-0.269396370815651
633,11-Jun-18,Monday,599,17.1,15.85,380,64.25,612.75,17.3,16.15,394,65.45,599,16.7,15.5,378.35,63.25,607.4,16.8,15.65,388.75,63.7,235,488,4245,3081,2234,1.38294369443529,-1.78571428571429,-1.27795527156549,2.2508038585209,-0.863422291993716,0.468501523568506
634,8-Jun-18,Friday,605,17.55,15.85,376.8,61.5,612.15,17.55,16.2,383.4,64.7,601.05,16.6,15.45,372.55,60.9,602.95,17.1,15.8,376.75,63.95,166,780,5241,2338,3832,-0.339995024463049,-2.63157894736842,-0.316455696202525,-0.013271400132717,3.83111806098515,0.030662164664292
635,7-Jun-18,Thursday,611,17.1,16.3,379.95,59,615.95,18.45,16.5,386,62.15,605.7,17.1,15.4,374.7,58.95,608.15,17.7,15.75,379.95,61.5,293,2136,9183,5183,2539,-0.468634382964733,3.38983050847456,-3.4920634920635,0,4.0650406504065,0.104955271279744
636,6-Jun-18,Wednesday,603.1,15.3,14.3,361,56,615.55,17.7,16.65,382.9,60,600.1,15.1,14,361,55.45,608.15,16.9,16,380.35,59.05,329,1538,14959,2957,3358,0.830387239990126,9.46745562130176,10.625,5.08741948205601,5.16511430990685,0.520823346421135
637,5-Jun-18,Tuesday,601.4,15.6,15.5,373,64,607.45,15.6,15.5,380,64.1,598.9,14.9,14.15,357.6,55.4,603.1,15.1,14.5,363.8,56.5,471,488,8292,3096,7681,0.281876968993541,-3.3112582781457,-6.89655172413793,-2.52886201209455,-13.2743362831858,0.700391826004692
638,4-Jun-18,Monday,616.6,16.2,16.75,384.05,62.3,616.6,16.2,16.75,390,63.6,598,15.5,15.4,370,60.85,603.3,15.6,15.75,371.85,62.75,304,231,6884,2321,2643,-2.20454168738605,-3.84615384615384,-6.34920634920635,-3.28089283313164,0.71713147410359,-0.361685930892883
639,1-Jun-18,Friday,626,16.45,18.45,378.45,63,627.6,16.5,18.9,384.85,63.2,586,16.05,16.2,372.85,61,602.2,16.05,16.45,382.6,61.65,516,233,17312,2392,2439,-3.95217535702424,-2.49221183800622,-12.1580547112462,1.08468374281235,-2.18978102189781,-1.40338039448884
640,31-May-18,Thursday,632.05,16.6,19.25,374,62.1,633.15,16.6,20.85,383.2,62.9,615,16.3,17.6,372,60.5,617.1,16.4,18.7,373.8,61.65,205,325,35379,1694,1507,-2.42262194133851,-1.21951219512197,-2.94117647058824,-0.053504547886567,-0.729927007299275,-0.416495634346813
641,30-May-18,Wednesday,614.5,16.8,16.65,378,62,633.1,16.9,18.3,378.95,63,614.5,16.55,16.3,373,61,630.15,16.65,17.5,375.9,61.75,178,200,28083,1166,2536,2.48353566611124,-0.900900900900914,4.85714285714287,-0.558659217877101,-0.404858299595142,0.675407489529301
642,29-May-18,Tuesday,640,16.85,15.8,376.05,61.5,648.95,17.4,16.8,379.9,63.2,610,16.65,15.4,371.5,61.05,621.05,16.9,15.95,378.25,62.2,633,514,16940,1899,2512,-3.05128411561067,0.295857988165664,0.940438871473345,0.581625908790479,1.12540192926045,0.085887542324261
643,28-May-18,Monday,633,16.2,14.35,377,60.4,644.2,16.95,15.85,380.5,61.65,633,16.05,14.1,370.8,59.8,642.15,16.8,15.3,374.2,61.2,338,523,11671,2420,1954,1.42490072412987,3.57142857142858,6.20915032679739,-0.748262960983434,1.30718954248367,-0.755095103641743
644,25-May-18,Friday,616.2,15.9,14.05,377.35,58.15,634.5,16.25,14.75,380,61.2,615.3,15.85,13.75,367.4,57,631.4,16,14.25,376.65,59.7,347,468,6488,2262,4752,2.40734874881215,0.624999999999998,1.40350877192982,-0.185848931368657,2.5963149078727,0.259231496342446
645,24-May-18,Thursday,607,16.15,14.8,357.15,54.5,620,16.4,14.85,373.7,57.95,607,15.8,13.9,356.9,54.5,614.85,15.85,14.15,371.45,56.85,320,390,4958,2938,2192,1.27673416280394,-1.89274447949526,-4.59363957597173,3.849777897429,4.13368513632366,0.490767753752559
646,23-May-18,Wednesday,614.45,16.2,14.55,362,54.1,617.05,16.4,14.95,365.15,56.05,604.15,16,14,354.55,54.1,612,16.1,14.25,356.8,54.65,290,228,8689,2820,2267,-0.400326797385628,-0.621118012422347,-2.10526315789474,-1.45739910313901,1.00640439158279,0.747105496304288
647,22-May-18,Tuesday,607.95,16.05,13.9,357.95,52.9,621.6,16.55,15.95,370.5,55.85,605.85,16.05,12.9,352.1,52.35,612.25,16.25,14.4,361.9,55,439,403,26373,5241,3255,0.702327480604321,1.23076923076923,3.47222222222222,1.0914617297596,3.81818181818182,-0.907616295980959
648,21-May-18,Monday,610.85,16.7,15.15,362,52,623.5,16.7,16.35,369,53.5,605.05,15.95,12.8,356.1,51.95,609.05,16,13.4,360.2,52.8,287,494,28183,2488,1393,-0.295542237911513,-4.375,-13.0597014925373,-0.499722376457527,1.51515151515151,0.143573505594605
649,18-May-18,Friday,612,17.2,18.2,368.5,52.75,615.75,17.3,20.65,368.7,53.2,606,16.55,14.1,355.1,51.5,609.1,16.65,15.35,361.95,52.1,391,516,78185,4206,1710,-0.476112296831387,-3.30330330330331,-18.5667752442997,-1.80964221577566,-1.24760076775432,-0.742515122285496
650,17-May-18,Thursday,622.8,17.1,10.45,376.1,53,626.9,17.3,17.9,378.4,53.65,611.25,16.8,10.05,364.9,52.3,614.5,16.95,16.55,366.55,52.7,173,402,43616,3359,1903,-1.3506916192026,-0.884955752212402,36.8580060422961,-2.60537443732097,-0.56925996204933,-0.847358407727188
651,16-May-18,Wednesday,620,16.65,11.25,378,52.9,626.95,17.4,11.95,384,53.6,611,16.35,9.95,374.55,52.2,623.65,17.2,10.55,375.35,52.75,224,656,16595,1761,2174,0.585264170608511,3.19767441860466,-6.63507109004739,-0.70600772612228,-0.284360189573457,-0.951659671707286
652,15-May-18,Tuesday,631.85,16.7,13.4,382,51.75,636.4,17.3,13.6,388.8,53.75,607.25,16.55,11.5,371.95,51.35,617.95,16.8,12.45,379.4,53.05,412,416,9009,3807,3567,-2.24937292661218,0.595238095238104,-7.63052208835342,-0.685292567211392,2.45051837888784,-0.182181017907829
653,14-May-18,Monday,630,17.35,13.5,389.8,51.45,640.8,17.5,13.7,393.95,53.2,629.05,16.5,13.15,372.65,50.05,634.8,16.65,13.5,381.5,51.75,315,679,3391,4096,8390,0.756143667296779,-4.20420420420422,0,-2.17562254259502,0.579710144927531,0.017133722372938
654,11-May-18,Friday,598.9,18.1,13.95,402,58,642,18.15,14.85,402,58,595.35,17.4,13.3,381.2,50.8,636.25,17.5,13.7,385.7,51.45,1648,347,6896,7693,12923,5.87033398821218,-3.42857142857144,-1.82481751824818,-4.22608244749806,-12.7308066083576,0.002474919642446
655,10-May-18,Thursday,614.1,18.3,15.05,409,60.35,615,19.3,15.2,413.8,60.7,609.5,17.6,13.65,404,58.05,612.45,18,13.95,412.25,58.35,207,1152,6023,3805,2499,-0.269409747734505,-1.66666666666667,-7.88530465949822,0.7883565797453,-3.42759211653813,0.697325147407734
656,9-May-18,Wednesday,613,18.4,15.05,400.75,61,618,18.55,15.35,409.15,61.8,608.2,18.1,14.85,397.5,60.35,611.3,18.25,15.05,402.6,60.7,308,290,3422,3341,1859,-0.278095861279248,-0.82191780821917,0,0.459513164431203,-0.49423393739703,-0.305535876562264
657,8-May-18,Tuesday,612.05,18.75,15.4,398.5,62.7,620.15,18.8,15.6,402.75,62.8,609.55,18.35,15,397.15,60.1,613.85,18.4,15.15,400.75,61.25,327,205,3597,1501,2892,0.293231245418273,-1.90217391304349,-1.65016501650165,0.561447286338116,-2.36734693877551,0.34335286464784
658,7-May-18,Monday,616.15,18.8,15.2,400.5,62.9,621.65,18.9,15.8,404.5,63.4,606.95,18.5,15.15,395.9,62.15,610.2,18.6,15.55,398,62.45,527,267,3435,2357,2165,-0.975090134382159,-1.0752688172043,2.25080385852091,-0.628140703517588,-0.720576461168928,-0.379170793541173
659,4-May-18,Friday,610,18.8,15.25,411,64,618.2,18.9,15.9,418.25,64.65,609.45,18.5,14.8,394,61.45,616.15,18.55,15.35,396.6,62.5,247,268,7674,6562,4387,0.998133571370604,-1.34770889487871,0.6514657980456,-3.63086232980332,-2.4,0.63777865005082
660,3-May-18,Thursday,623.25,18.85,15.95,408,67.4,624.15,19.2,16.1,408,67.4,612.5,18.7,14.9,399.55,63.55,614.25,18.85,15.05,404.4,63.9,1716,396,6112,1811,2905,-1.46520146520147,0,-5.98006644518271,-0.890207715133537,-5.47730829420971,-0.657532583062254
661,2-May-18,Wednesday,614.5,19.5,15.25,411,69.1,634.55,19.75,17.75,412,69.4,614.5,19,14.95,406,66.6,629.45,19.05,16.05,408,67.2,1091,561,16497,1679,1743,2.37508936373025,-2.36220472440944,4.98442367601247,-0.735294117647059,-2.82738095238094,-0.439191479736566
