Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-December-2014,424.30,443.45,424.30,439.95,438.425115311567332911,44228,2417,19390666.00,12196,27.58,19.15,15.65
19-December-2014,438.00,439.70,423.20,425.05,430.303874818974956730,28311,1304,12182333.00,12558,44.36,16.50,-12.95
18-December-2014,414.00,435.50,414.00,432.80,428.085543020181661126,38203,2187,16354152.00,13492,35.32,21.50,18.80
17-December-2014,416.00,422.25,394.00,413.50,410.591527878349022447,41430,3524,17010807.00,10774,26.01,28.25,-2.50
16-December-2014,432.55,444.00,412.80,416.75,426.727882766875838804,27569,2411,11764461.00,5277,19.14,31.20,-15.80
15-December-2014,429.10,439.00,425.70,434.00,433.813402427141465143,45156,1679,19589278.00,27065,59.94,13.30,4.90
12-December-2014,434.00,442.90,429.45,431.55,437.738569432649371284,36503,1555,15978771.00,13899,38.08,13.45,-2.45
11-December-2014,433.50,437.00,426.20,430.25,431.941486228997055257,28865,1348,12467991.00,6364,22.05,10.80,-3.25
10-December-2014,430.00,436.50,428.25,432.85,433.398604099423432370,36249,1370,15710266.00,11977,33.04,8.25,2.85
9-December-2014,447.00,454.70,428.10,430.00,441.681373292867981790,26360,1257,11642721.00,6553,24.86,26.60,-17.00
8-December-2014,459.20,461.35,445.25,447.45,454.227393079926401292,44566,1874,20243098.00,10598,23.78,16.10,-11.75
5-December-2014,456.05,465.90,453.30,462.85,462.361825092417431749,57619,1708,26640826.00,25871,44.90,12.60,6.80
4-December-2014,469.05,470.50,453.05,455.60,458.768873263178173236,41527,1827,19051295.00,10863,26.16,17.45,-13.45
3-December-2014,468.75,474.30,463.70,468.30,469.839477416946621873,66975,2447,31467499.00,23920,35.71,10.60,-0.45
2-December-2014,447.50,469.80,444.55,467.05,461.564494569757727652,47880,2642,22099708.00,11264,23.53,25.25,19.55
1-December-2014,458.65,458.65,443.80,445.90,449.244817767653758542,17560,1077,7888739.00,2541,14.47,14.85,-12.75
28-November-2014,455.00,462.55,455.00,457.95,458.886812072685678633,38467,1663,17651999.00,8592,22.34,7.55,2.95
27-November-2014,453.00,461.00,450.00,457.75,456.530279046169457128,98550,3456,44991059.00,27031,27.43,11.00,4.75
26-November-2014,434.25,452.00,423.00,449.40,443.041802586999508797,238191,1770,105528570.00,209728,88.05,29.00,15.15
25-November-2014,444.80,444.80,423.75,437.60,434.554961226422337675,39073,1667,16979366.00,12593,32.23,21.05,-7.20
24-November-2014,434.00,448.40,434.00,442.30,443.375276306460357842,23977,1377,10630809.00,5732,23.91,14.40,8.30
21-November-2014,432.25,439.70,430.00,434.60,435.275916696920690451,30299,1261,13188425.00,5547,18.31,9.70,2.35
20-November-2014,433.40,436.30,425.30,430.20,429.979311619618177337,210988,3620,90720475.00,155740,73.81,11.00,-3.20
19-November-2014,445.50,447.30,427.35,432.45,436.023395184050921755,83265,2518,36305488.00,45129,54.20,19.95,-13.05
18-November-2014,443.35,453.60,437.00,444.35,448.270658925195787199,59248,2395,26559140.00,24494,41.34,16.60,1.00
17-November-2014,442.00,446.00,434.65,442.45,442.135819255179124511,230203,3795,101780992.00,136317,59.22,11.35,0.45
14-November-2014,430.00,441.40,430.00,435.85,436.015255384875798738,47262,1926,20606953.00,23828,50.42,11.40,5.85
13-November-2014,436.85,439.90,426.35,429.45,431.047580837544186853,92222,2463,39752070.00,57473,62.32,13.55,-7.40
12-November-2014,440.00,441.30,433.25,434.30,436.905150198084541713,25999,986,11359097.00,5675,21.83,8.05,-5.70
11-November-2014,431.50,443.70,431.50,436.25,438.220015263496143958,99584,2727,43639702.00,59381,59.63,12.20,4.75
10-November-2014,430.10,435.25,426.05,431.75,431.045467529994286802,42008,2119,18107358.00,11574,27.55,9.20,1.65
7-November-2014,415.00,429.00,415.00,427.45,423.033520159103236304,82965,3523,35096976.00,26782,32.28,14.00,12.45
5-November-2014,411.80,418.80,408.50,410.95,414.383882276962819448,108390,2796,44915069.00,65065,60.03,10.30,-0.85
3-November-2014,403.15,420.50,397.00,411.80,413.492596128808263171,115210,4798,47638482.00,32958,28.61,23.50,8.65
31-October-2014,400.00,404.55,395.30,402.50,401.068405960451509174,60331,2537,24196858.00,19871,32.94,9.25,2.50
30-October-2014,385.00,401.00,382.00,395.55,393.062101771296238342,79885,3333,31399766.00,23817,29.81,19.00,10.55
29-October-2014,381.90,387.30,380.75,382.50,383.676424258335521134,15236,762,5845694.00,4321,28.36,6.55,0.60
28-October-2014,384.85,384.90,380.15,381.95,382.510496501166277907,12004,561,4591656.00,4214,35.10,4.75,-2.90
27-October-2014,382.40,387.90,376.75,382.40,383.299963310446040148,38158,1566,14625960.00,15062,39.47,11.15,0.00
23-October-2014,384.70,385.00,382.55,383.65,383.994091580502215657,3385,369,1299820.00,2116,62.51,2.45,-1.05
22-October-2014,378.50,383.45,376.10,381.25,381.267789313750316535,15796,845,6022506.00,6128,38.79,7.35,2.75
21-October-2014,379.95,380.45,372.15,373.75,376.004334018307491126,26765,1355,10063756.00,7144,26.69,8.30,-6.20
20-October-2014,370.00,376.95,369.00,374.45,374.705294974901495115,37054,1081,13884330.00,12824,34.61,7.95,4.45
17-October-2014,364.00,369.80,361.00,366.05,365.531368848889534039,34445,1546,12590728.00,9374,27.21,8.80,2.05
16-October-2014,390.00,390.00,352.00,362.80,372.896276534044774388,43105,2046,16073694.00,12739,29.55,38.00,-27.20
14-October-2014,376.80,386.85,376.80,384.60,383.704338880027182889,211898,2650,81306182.00,183196,86.45,10.05,7.80
13-October-2014,375.50,380.00,371.70,376.45,375.693431254777765643,73256,1233,27521798.00,56258,76.80,8.30,0.95
10-October-2014,372.50,382.65,365.85,377.25,375.768483482274642406,37263,2074,14002261.00,9497,25.49,16.80,4.75
9-October-2014,363.75,375.00,363.05,373.15,371.177982397751645588,27042,1751,10037395.00,9545,35.30,11.95,9.40
8-October-2014,372.80,373.00,360.50,362.90,365.982771287928881052,27222,1275,9962783.00,8108,29.78,12.50,-9.90
7-October-2014,360.00,371.50,359.40,370.05,367.868994613704203978,59967,2748,22060000.00,23171,38.64,12.10,10.05
1-October-2014,359.50,362.05,358.00,359.15,359.808926417370325693,16580,926,5965632.00,5170,31.18,4.05,-0.35
30-September-2014,361.00,365.00,357.05,357.90,360.227880975437978695,22718,1026,8183657.00,4362,19.20,7.95,-3.10
29-September-2014,358.00,365.00,354.00,362.25,361.149649425151679690,42359,2012,15297938.00,11411,26.94,11.00,4.25
26-September-2014,347.40,355.60,344.30,353.25,350.414490130161193000,23202,1247,8130317.00,7580,32.67,11.30,5.85
25-September-2014,360.75,361.00,347.15,350.85,355.732455562870309414,22785,1162,8105364.00,6624,29.07,13.85,-9.90
24-September-2014,363.90,364.50,356.40,359.85,360.204709391038979053,28836,1271,10386863.00,9007,31.24,8.10,-4.05
23-September-2014,368.20,370.55,360.75,362.85,365.193896713615023474,25560,1154,9334356.00,8974,35.11,9.80,-5.35
22-September-2014,368.80,374.95,367.85,370.00,370.802126200274348422,29160,1286,10812590.00,7387,25.33,7.10,1.20
19-September-2014,371.00,374.90,366.60,370.50,371.563879385790436788,62845,2522,23350932.00,15525,24.70,8.30,-0.50
18-September-2014,361.10,370.55,359.90,368.30,366.301390889555340401,42347,2139,15511765.00,9463,22.35,10.65,7.20
17-September-2014,371.00,372.05,352.10,359.95,359.170841433627436319,80244,4470,28821305.00,26971,33.61,19.95,-11.05
16-September-2014,381.70,382.00,366.30,368.00,372.779939958100257013,46301,2470,17260084.00,12564,27.14,15.70,-13.70
15-September-2014,385.00,388.25,376.50,378.50,382.338742168994753503,45173,1837,17271388.00,15569,34.47,11.75,-6.50
12-September-2014,394.00,394.00,383.50,384.80,386.548466885581474689,70347,2188,27192525.00,39564,56.24,10.50,-9.20
11-September-2014,398.45,400.00,387.00,392.05,393.173608467219980202,52532,2153,20654196.00,13013,24.77,13.00,-6.40
10-September-2014,385.00,398.65,384.15,394.60,393.911202302933790653,81635,2812,32156941.00,29725,36.41,14.50,9.60
9-September-2014,393.00,393.50,383.55,387.10,387.781353356574595512,44748,1825,17352440.00,13664,30.54,9.95,-5.90
8-September-2014,385.00,395.55,380.95,393.10,391.037644341801385681,64950,2725,25397895.00,17816,27.43,14.60,8.10
5-September-2014,386.00,393.00,382.60,385.55,387.833570660811568106,108851,4386,42216072.00,19047,17.50,10.40,-0.45
4-September-2014,372.00,386.00,368.65,382.90,380.051121182266009852,126875,5532,48218986.00,28221,22.24,17.35,10.90
3-September-2014,379.00,380.00,369.25,372.05,374.426442378633613693,60993,2624,22837392.00,18629,30.54,10.75,-6.95
2-September-2014,378.15,383.00,371.00,372.20,376.492623904709748083,58432,2757,21999217.00,17366,29.72,12.00,-5.95
1-September-2014,379.70,380.60,374.50,376.90,377.358018153198876090,67977,2930,25651666.00,18137,26.68,6.10,-2.80
28-August-2014,366.70,380.00,362.05,376.30,373.397369404728530043,214020,6563,79914505.00,85872,40.12,17.95,9.60
27-August-2014,357.10,360.95,353.20,360.20,357.889268004185432873,21981,1195,7866764.00,5979,27.20,7.75,3.10
26-August-2014,353.65,358.90,351.50,354.50,355.321119835038464588,25218,1165,8960488.00,6000,23.79,7.40,0.85
25-August-2014,356.20,361.65,353.00,354.70,356.903300000000000000,40000,1655,14276132.00,8078,20.20,8.65,-1.50
22-August-2014,360.80,364.25,354.50,356.40,359.606831734864931710,36389,1334,13085733.00,13961,38.37,9.75,-4.40
21-August-2014,357.20,365.80,354.75,360.10,361.536292503515667255,27733,1270,10026486.00,9171,33.07,11.05,2.90
20-August-2014,361.60,364.65,354.45,356.90,358.538322128032738965,17105,903,6132798.00,5407,31.61,10.20,-4.70
19-August-2014,365.00,365.00,357.50,363.05,361.978060686747656293,36054,1596,13050757.00,12479,34.61,7.50,-1.95
18-August-2014,349.10,365.80,349.10,362.25,357.020238643624530068,67297,3040,24026391.00,15532,23.08,16.70,13.15
14-August-2014,347.15,352.20,343.60,350.95,348.295493122622183201,34170,1731,11901257.00,10884,31.85,8.60,3.80
13-August-2014,351.85,358.00,339.35,345.45,346.007889026658400495,64520,2426,22324429.00,6950,10.77,18.65,-6.40
12-August-2014,340.00,352.00,338.00,349.45,346.664254074383618888,59825,2616,20739189.00,14698,24.57,14.00,9.45
11-August-2014,345.00,348.00,336.45,338.60,342.100581240964210899,33893,1704,11594815.00,9658,28.50,11.55,-6.40
8-August-2014,347.40,350.25,341.00,342.20,344.743654217154748227,46133,2294,15904059.00,13867,30.06,9.25,-5.20
7-August-2014,354.00,361.00,349.40,352.25,353.560599662162162162,47360,2633,16744630.00,12372,26.12,11.60,-1.75
6-August-2014,368.50,369.00,353.00,356.15,361.151002798507462686,60032,3102,21680617.00,20434,34.04,16.00,-12.35
5-August-2014,374.10,374.50,365.75,369.25,370.085699958973423895,65811,3320,24355710.00,21378,32.48,8.75,-4.85
4-August-2014,377.95,381.50,375.10,378.40,377.787587285423334303,54992,2318,20775295.00,9948,18.09,6.40,0.45
1-August-2014,368.10,384.60,367.95,373.95,377.792850186010122782,62631,2997,23661544.00,12997,20.75,16.65,5.85
31-July-2014,369.10,377.25,368.25,372.10,373.635189748644652538,30435,1474,11371587.00,11425,37.54,9.00,3.00
30-July-2014,367.50,373.00,357.00,371.25,367.836893813903010224,35014,1796,12879441.00,5887,16.81,16.00,3.75
28-July-2014,373.40,373.40,365.00,367.75,368.012096637945598918,29595,1127,10891318.00,6843,23.12,8.40,-5.65
25-July-2014,384.20,385.60,367.60,373.35,376.475954198473282442,36680,1978,13809138.00,6574,17.92,18.00,-10.85
24-July-2014,386.85,389.35,383.05,384.40,385.799006168608636052,17508,867,6754569.00,3828,21.86,6.30,-2.45
23-July-2014,388.05,393.00,381.05,388.70,387.288901579299751880,50782,2471,19667305.00,11346,22.34,11.95,0.65
22-July-2014,380.25,389.00,379.20,386.35,385.457836232721921480,76108,4583,29336425.00,14342,18.84,9.80,6.10
21-July-2014,371.55,380.00,371.55,378.70,377.216271973180899987,23267,1209,8776691.00,6667,28.65,8.45,7.15
18-July-2014,374.00,380.20,369.70,372.05,374.749110710251698501,59317,2384,22228993.00,12828,21.63,10.50,-1.95
17-July-2014,372.50,377.00,365.00,374.80,372.303193093568574229,53052,2301,19751429.00,14834,27.96,12.00,2.30
16-July-2014,366.00,372.00,362.65,369.55,367.487481778891645142,39103,1420,14369863.00,12407,31.73,9.35,3.55
15-July-2014,360.95,366.00,354.00,364.65,359.801294144904511303,60426,2562,21741353.00,15203,25.16,12.00,3.70
14-July-2014,351.55,356.80,343.50,352.00,350.064339613212732996,40022,1793,14010275.00,7342,18.34,13.30,0.45
11-July-2014,360.95,368.00,345.90,349.25,355.511637622344234900,67024,4219,23827812.00,18524,27.64,22.10,-11.70
10-July-2014,362.15,380.00,345.35,361.40,363.103661256303061000,132277,6558,48030263.00,19650,14.86,34.65,-0.75
9-July-2014,381.00,385.30,363.50,367.45,374.091649733178874603,52657,2789,19698544.00,13178,25.03,21.80,-13.55
8-July-2014,404.10,406.00,375.05,381.95,390.544760957440054178,94502,4694,36907261.00,28947,30.63,30.95,-22.15
7-July-2014,411.55,412.00,402.10,403.75,405.740930232558139534,49450,2651,20063889.00,12131,24.53,9.90,-7.80
4-July-2014,395.00,411.20,393.00,408.65,406.081509017298490982,135850,6146,55166173.00,25111,18.48,18.20,13.65
3-July-2014,398.00,399.80,391.00,392.55,394.042687566580429158,13142,580,5178509.00,5378,40.92,8.80,-5.45
2-July-2014,405.00,405.25,395.00,398.10,399.060689692130435947,37321,1620,14893344.00,9282,24.87,10.25,-6.90
1-July-2014,396.00,404.00,390.00,401.30,398.339776031677287632,161630,6701,64383658.00,48281,29.87,14.00,5.30
30-June-2014,383.00,395.30,381.60,392.85,389.920185078079814921,105469,3557,41124492.00,30338,28.76,13.70,9.85
27-June-2014,371.60,381.65,369.40,379.75,375.917761806981519507,48700,1767,18307195.00,14908,30.61,12.25,8.15
26-June-2014,380.00,384.80,373.20,375.80,378.510246978455070940,55187,3394,20888845.00,14355,26.01,11.60,-4.20
25-June-2014,375.55,382.00,366.15,380.85,374.663360763395609403,74614,2864,27955132.00,25617,34.33,15.85,5.30
24-June-2014,366.15,376.25,365.15,373.35,371.919816572625540186,52991,2066,19708403.00,17326,32.70,11.10,7.20
23-June-2014,366.35,368.70,360.00,364.70,364.188682370871020110,30183,2554,10992307.00,9605,31.82,8.70,-1.65
20-June-2014,363.50,372.40,361.45,364.75,367.148096641620656731,48178,4551,17688461.00,14029,29.12,10.95,1.25
19-June-2014,376.80,378.75,360.00,362.60,368.996937799043062200,62700,5273,23136108.00,13013,20.75,18.75,-14.20
18-June-2014,384.00,389.60,363.45,373.25,379.253456094089610203,181274,7818,68748791.00,35124,19.38,26.15,-10.75
17-June-2014,361.00,381.50,360.45,379.10,373.259906142609038392,81187,6025,30303852.00,17390,21.42,21.05,18.10
16-June-2014,352.60,367.40,343.00,365.70,357.061174610020846811,69555,3543,24835390.00,13899,19.98,24.40,13.10
13-June-2014,370.00,373.90,346.15,353.05,359.646535640350653001,78254,4888,28143780.00,23490,30.02,27.75,-16.95
12-June-2014,366.00,374.50,360.00,367.50,367.573246412787527984,86209,4748,31688122.00,37573,43.58,14.50,1.50
11-June-2014,380.05,381.00,360.00,367.95,368.985034882459966503,82993,5596,30623175.00,18040,21.74,21.00,-12.10
10-June-2014,385.00,385.00,372.65,380.10,378.116747364925099197,57209,2892,21631681.00,12010,20.99,12.35,-4.90
9-June-2014,376.10,392.40,370.50,384.80,381.819050753030488551,130672,4671,49893059.00,22921,17.54,21.90,8.70
6-June-2014,360.80,377.50,358.85,374.35,369.845728993795122776,189206,6916,69977031.00,51000,26.95,18.65,13.55
5-June-2014,353.80,358.70,345.30,356.35,352.931573880047573200,88285,3192,31158564.00,29282,33.17,13.40,2.55
4-June-2014,354.00,359.75,348.30,352.05,352.653678131382122617,73937,2625,26074155.00,24042,32.52,11.45,-1.95
3-June-2014,358.10,360.20,351.00,355.35,356.103405061308192939,70219,3069,25005225.00,13454,19.16,9.20,-2.75
2-June-2014,350.75,358.00,344.35,356.45,352.202740458410223686,115966,4829,40843543.00,30101,25.96,13.65,5.70
30-May-2014,329.20,353.80,327.00,347.80,346.314524022054539348,348409,5829,120659097.00,207283,59.49,26.80,18.60
29-May-2014,335.05,338.30,324.15,328.00,332.332427271079886811,71739,3018,23841196.00,21550,30.04,14.15,-7.05
28-May-2014,338.45,345.00,333.30,334.90,338.709746623337056971,78776,3245,26682199.00,12409,15.75,11.70,-3.55
27-May-2014,336.05,344.00,324.00,336.85,333.811049807270803416,66155,3671,22083270.00,7438,11.24,20.00,0.80
26-May-2014,345.00,360.70,318.10,336.85,347.463616883617952051,168471,7200,58537543.00,42357,25.14,42.60,-8.15
23-May-2014,336.10,349.95,336.10,342.85,344.377709308969354571,187271,7706,64491958.00,46935,25.06,13.85,6.75
22-May-2014,335.05,339.90,331.05,335.05,336.130889610154562675,82879,3916,27858192.00,22612,27.28,8.85,0.00
21-May-2014,336.80,345.25,334.20,337.75,339.781066302820152446,194954,7616,66241678.00,38777,19.89,11.05,0.95
20-May-2014,312.00,341.55,308.60,333.30,329.671425777972549242,721073,26109,237717164.00,122161,16.94,32.95,21.30
19-May-2014,295.00,315.75,295.00,304.80,306.215253287630598859,182046,7187,55745262.00,36708,20.16,20.75,9.80
16-May-2014,290.00,304.00,288.00,293.80,295.764127512657105036,146558,6948,43346599.00,31767,21.68,16.00,3.80
15-May-2014,292.80,295.00,283.25,285.65,289.360015337601524464,86063,5448,24903191.00,30818,35.81,11.75,-7.15
14-May-2014,286.50,294.60,279.75,289.60,288.444373096380628422,115241,7151,33240618.00,21924,19.02,14.85,3.10
13-May-2014,278.60,287.55,278.60,285.65,283.566684864331618921,104409,5064,29606914.00,23693,22.69,8.95,7.05
12-May-2014,276.50,283.50,275.80,276.80,278.975021055897867813,90236,6041,25173590.00,20897,23.16,7.70,0.30
9-May-2014,270.00,276.50,269.00,274.75,272.933904135965700495,77902,3266,21262097.00,20550,26.38,7.50,4.75
8-May-2014,271.25,275.00,268.60,269.45,271.109557350298473550,48413,2241,13125227.00,16426,33.93,6.40,-1.80
7-May-2014,275.65,277.85,271.05,271.80,273.814024602126624504,43167,2353,11819730.00,12383,28.69,6.80,-3.85
6-May-2014,274.80,280.70,273.35,274.80,276.846271278254731692,60919,2875,16865198.00,14300,23.47,7.35,0.00
5-May-2014,278.00,279.50,271.50,272.90,274.895325268991094723,92754,2964,25497641.00,30705,33.10,8.00,-5.10
2-May-2014,285.90,285.90,276.80,279.50,281.743932602371047070,105523,4290,29730465.00,25021,23.71,9.10,-6.40
30-April-2014,298.80,300.80,280.20,282.75,289.205851672175650709,79567,3788,23011242.00,29909,37.59,20.60,-16.05
29-April-2014,307.75,308.20,295.00,296.20,301.473722430090586845,81248,3299,24494137.00,24572,30.24,13.20,-11.55
28-April-2014,304.80,308.75,302.15,304.65,306.088674257828385522,49180,2251,15053441.00,13645,27.75,6.60,-0.15
25-April-2014,311.75,312.00,300.85,302.45,305.930308790441461711,51556,2603,15772543.00,15265,29.61,11.15,-9.30
23-April-2014,308.60,314.50,307.40,310.95,311.947827699422974137,91677,3873,28598441.00,17098,18.65,7.10,2.35
22-April-2014,312.80,312.80,305.30,307.20,309.006342976292688055,57071,2400,17635301.00,13850,24.27,7.50,-5.60
21-April-2014,312.70,315.80,308.00,309.10,311.263679613040780282,62849,2932,19562611.00,18914,30.09,7.80,-3.60
17-April-2014,308.65,313.70,304.55,310.85,310.338600138600138600,79365,2866,24630023.00,24652,31.06,9.15,2.20
16-April-2014,314.60,318.00,305.35,307.50,312.852037789238282141,175288,6676,54839208.00,38172,21.78,12.65,-7.10
